# Logfile created on 2026-04-16 14:38:36 +0200 by logger.rb/v1.5.3
2026-04-16 14:38:36 +0200: Memory Usage (450348K) : recog_pillar has 0 polygons
2026-04-16 14:38:36 +0200: Memory Usage (450348K) : recog_sbump has 0 polygons
2026-04-16 14:38:36 +0200: Memory Usage (450540K) : recog_otp has 0 polygons
2026-04-16 14:38:36 +0200: Memory Usage (450540K) : recog_pdiode has 0 polygons
2026-04-16 14:38:36 +0200: Memory Usage (450540K) : recog_mom has 0 polygons
2026-04-16 14:38:36 +0200: Memory Usage (450540K) : recog_pcm has 0 polygons
2026-04-16 14:38:36 +0200: Memory Usage (450540K) : colopen_drw has 0 polygons
2026-04-16 14:38:36 +0200: Memory Usage (450732K) : graphmetal1_drw has 0 polygons
2026-04-16 14:38:36 +0200: Memory Usage (450732K) : graphmetal1_filler has 0 polygons
2026-04-16 14:38:36 +0200: Memory Usage (450732K) : graphmetal1_nofill has 0 polygons
2026-04-16 14:38:36 +0200: Memory Usage (450732K) : graphmetal1_slit has 0 polygons
2026-04-16 14:38:36 +0200: Memory Usage (450924K) : graphmetal1_opc has 0 polygons
2026-04-16 14:38:36 +0200: Memory Usage (450924K) : graphmet1l_drw has 0 polygons
2026-04-16 14:38:36 +0200: Memory Usage (450924K) : graphmet1l_filler has 0 polygons
2026-04-16 14:38:36 +0200: Memory Usage (450924K) : graphmet1l_nofill has 0 polygons
2026-04-16 14:38:36 +0200: Memory Usage (450924K) : graphmet1l_slit has 0 polygons
2026-04-16 14:38:36 +0200: Memory Usage (450924K) : graphmet1l_opc has 0 polygons
2026-04-16 14:38:36 +0200: Memory Usage (451116K) : extblock_drw has 0 polygons
2026-04-16 14:38:36 +0200: Memory Usage (451116K) : nldd_drw has 0 polygons
2026-04-16 14:38:36 +0200: Memory Usage (451116K) : pldd_drw has 0 polygons
2026-04-16 14:38:36 +0200: Memory Usage (451116K) : next_drw has 0 polygons
2026-04-16 14:38:36 +0200: Memory Usage (451116K) : pext_drw has 0 polygons
2026-04-16 14:38:36 +0200: Memory Usage (451308K) : nexthv_drw has 0 polygons
2026-04-16 14:38:36 +0200: Memory Usage (451308K) : pexthv_drw has 0 polygons
2026-04-16 14:38:36 +0200: Memory Usage (451308K) : graphgate_drw has 0 polygons
2026-04-16 14:38:36 +0200: Memory Usage (451500K) : sinwg_drw has 0 polygons
2026-04-16 14:38:36 +0200: Memory Usage (451500K) : sinwg_filler has 0 polygons
2026-04-16 14:38:36 +0200: Memory Usage (451500K) : sinwg_nofill has 0 polygons
2026-04-16 14:38:36 +0200: Memory Usage (451500K) : mempad_drw has 0 polygons
2026-04-16 14:38:36 +0200: Memory Usage (451692K) : topvia1_drw has 0 polygons
2026-04-16 14:38:36 +0200: Memory Usage (451692K) : topmetal1_drw has 0 polygons
2026-04-16 14:38:36 +0200: Memory Usage (451692K) : topmetal1_pin has 0 polygons
2026-04-16 14:38:36 +0200: Memory Usage (451884K) : topmetal1_mask has 0 polygons
2026-04-16 14:38:36 +0200: Memory Usage (451884K) : topmetal1_filler has 0 polygons
2026-04-16 14:38:36 +0200: Memory Usage (451884K) : topmetal1_nofill has 0 polygons
2026-04-16 14:38:36 +0200: Memory Usage (451884K) : topmetal1_slit has 0 polygons
2026-04-16 14:38:36 +0200: Memory Usage (452076K) : topmetal1_text has 0 polygons
2026-04-16 14:38:36 +0200: Memory Usage (452076K) : topmetal1_noqrc has 0 polygons
